"date","close","volume","open","high","low"
"2017/10/11","72.9400","839472.0000","71.9000","73.0000","71.9000"
"2017/10/10","71.8400","986320.0000","72.7500","72.8100","71.0100"
"2017/10/09","72.6600","418153.0000","72.6500","72.9400","72.1100"
"2017/10/06","72.6900","607207.0000","71.6400","72.8000","71.6400"
"2017/10/05","71.7000","759852.0000","72.2400","72.6800","71.1100"
"2017/10/04","72.1600","610688.0000","71.0200","72.1700","70.5280"
"2017/10/03","71.3900","428588.0000","71.5200","71.7600","71.0200"
"2017/10/02","71.2900","795569.0000","70.8400","72.0600","70.8400"
"2017/09/29","70.6800","1019021.0000","70.2000","71.0900","69.2200"
"2017/09/28","70.2000","883452.0000","70.2500","70.7200","69.5700"
"2017/09/27","70.2500","1041532.0000","69.2300","70.7700","68.6500"
"2017/09/26","68.2400","1113202.0000","69.0000","69.3700","67.6975"
"2017/09/25","68.6600","1932816.0000","70.6400","70.6400","68.2600"
"2017/09/22","71.2000","1035569.0000","70.3800","71.5700","70.2300"
"2017/09/21","70.6100","1653568.0000","70.2100","70.7200","69.0600"
"2017/09/20","70.3200","2167749.0000","74.3000","74.3200","69.9300"
"2017/09/19","74.3200","645871.0000","74.4400","74.6100","73.6350"
"2017/09/18","74.3500","1000831.0000","75.5000","76.4700","74.2000"
"2017/09/15","75.4900","1440944.0000","73.3700","75.5500","73.2250"
"2017/09/14","73.4800","645265.0000","72.5600","74.6900","72.5600"
"2017/09/13","73.0100","522644.0000","72.9000","73.2400","72.3100"
"2017/09/12","72.9500","915007.0000","72.9000","73.6400","72.5500"
"2017/09/11","72.6300","780425.0000","72.3400","73.1600","72.1400"
"2017/09/08","71.6100","707064.0000","73.2900","73.4000","71.4400"
"2017/09/07","73.2200","2006594.0000","73.4100","75.7100","73.1400"
"2017/09/06","73.3200","725009.0000","73.2700","73.9750","72.0350"
"2017/09/05","73.3800","869868.0000","72.9300","73.9900","72.2400"
"2017/09/01","73.2600","703005.0000","73.3900","74.2300","73.0700"
"2017/08/31","73.2200","810963.0000","73.1900","73.6600","72.8200"
"2017/08/30","73.1200","831993.0000","70.7600","73.1700","70.6200"
"2017/08/29","70.4600","510672.0000","69.9100","70.6900","69.3100"
"2017/08/28","70.6000","721342.0000","71.1500","71.1500","70.0600"
"2017/08/25","70.9300","837493.0000","70.5200","71.2600","70.1998"
"2017/08/24","70.2500","827546.0000","70.9900","71.2000","70.1300"
"2017/08/23","70.6700","752553.0000","70.5300","70.8900","70.0501"
"2017/08/22","71.0100","806923.0000","69.7400","71.1100","69.7100"
"2017/08/21","69.3300","827654.0000","69.6200","69.9800","68.5200"
"2017/08/18","69.6700","1284368.0000","71.7100","71.8100","69.6001"
"2017/08/17","71.1900","1379128.0000","72.1100","72.7350","71.1600"
"2017/08/16","72.4200","1281541.0000","71.9000","72.4700","71.4600"
"2017/08/15","71.7600","1694199.0000","71.3400","72.3000","70.4300"
"2017/08/14","71.4200","1537853.0000","69.5400","71.6100","69.5000"
"2017/08/11","68.9000","960761.0000","67.6700","69.0500","66.8300"
"2017/08/10","67.7700","1277859.0000","68.6400","68.6700","67.4900"
"2017/08/09","69.0600","865424.0000","68.8100","69.4200","68.3900"
"2017/08/08","69.1600","1369058.0000","68.4100","69.8000","67.5550"
"2017/08/07","68.8000","1366873.0000","66.8200","69.1800","66.8200"
"2017/08/04","66.6200","965533.0000","66.7000","68.1000","66.2200"
"2017/08/03","66.8900","2459067.0000","66.3000","68.9750","64.7000"
"2017/08/02","66.8600","2233988.0000","69.3700","69.3700","66.6300"
"2017/08/01","68.0700","1394225.0000","68.6700","68.6700","67.6800"
"2017/07/31","68.5600","1440274.0000","69.1900","69.2600","68.0300"
"2017/07/28","69.0000","789364.0000","68.8700","69.3500","68.3700"
"2017/07/27","69.1000","2024079.0000","69.6200","69.6600","68.3250"
"2017/07/26","69.5400","747114.0000","69.5300","70.2700","68.9800"
"2017/07/25","69.2950","1075519.0000","69.2000","69.7299","68.4068"
"2017/07/24","69.1700","1642815.0000","69.2800","69.5000","68.8000"
"2017/07/21","69.2900","1563585.0000","68.7200","69.4200","67.5200"
"2017/07/20","68.7200","1174471.0000","67.7200","68.9600","67.0400"
"2017/07/19","67.6400","910330.0000","67.2500","67.7000","66.8600"
"2017/07/18","66.9800","909355.0000","66.8900","67.1700","66.1600"
"2017/07/17","67.0000","1196702.0000","67.3000","67.5500","66.6100"
"2017/07/14","67.3200","789383.0000","67.7100","68.0800","67.2300"
"2017/07/13","67.3700","2169419.0000","67.3000","67.7800","66.3200"
"2017/07/12","67.4700","2342315.0000","66.2900","67.8100","65.7300"
"2017/07/11","65.9300","997650.0000","64.9900","66.1500","64.8326"
"2017/07/10","65.0000","2001163.0000","65.6200","65.9800","63.9700"
"2017/07/07","65.8600","1932939.0000","64.4200","66.2600","64.2800"
"2017/07/06","64.0100","1965180.0000","64.0800","65.0800","63.5900"
"2017/07/05","65.0200","2265772.0000","63.4300","65.3400","63.3600"
"2017/07/03","63.0000","807182.0000","63.4900","63.9500","62.6800"
"2017/06/30","63.3200","1584894.0000","64.4500","64.8000","63.0600"
"2017/06/29","64.2900","1957202.0000","65.5700","65.7500","63.0300"
"2017/06/28","65.9500","2204124.0000","65.0700","66.1900","63.8060"
"2017/06/27","64.4900","2499597.0000","66.0800","66.3400","64.1000"
"2017/06/26","66.4100","3320615.0000","69.9500","70.4200","66.1100"
"2017/06/23","69.9400","2683712.0000","70.7100","70.7900","69.7900"
"2017/06/22","70.4900","1088968.0000","71.1000","71.1200","69.3250"
"2017/06/21","71.1800","1316503.0000","71.3000","72.1800","70.6200"
"2017/06/20","70.8600","1045476.0000","72.2500","72.5100","70.7800"
"2017/06/19","72.4600","1724628.0000","72.2900","72.8300","71.8000"
"2017/06/16","71.7200","1685068.0000","72.0500","72.3300","71.2300"
"2017/06/15","71.6800","2749369.0000","70.7500","72.3000","70.2800"
"2017/06/14","72.1300","2132842.0000","74.9200","75.3100","70.8800"
"2017/06/13","74.6500","1147175.0000","75.0400","76.3900","74.3000"
"2017/06/12","74.6300","2174446.0000","74.2000","74.7600","71.2000"
"2017/06/09","75.2700","2087934.0000","77.7800","78.9900","73.3900"
"2017/06/08","78.0800","1443302.0000","78.0200","78.1800","76.6400"
"2017/06/07","77.6700","1133155.0000","77.4500","78.3700","77.0800"
"2017/06/06","77.5000","1070853.0000","77.0900","78.2100","76.3400"
"2017/06/05","77.3000","1443826.0000","78.6900","79.0900","77.0200"
"2017/06/02","78.9500","1573209.0000","78.9500","79.1100","77.5600"
"2017/06/01","79.0600","1285642.0000","78.0700","79.0600","77.6100"
"2017/05/31","77.9500","1409415.0000","78.9300","79.3390","77.2000"
"2017/05/30","78.6500","1877610.0000","77.7100","79.1000","77.4400"
"2017/05/26","77.8400","1349474.0000","78.8600","78.8799","77.7600"
"2017/05/25","78.8300","1907704.0000","78.6500","79.3263","77.8500"
"2017/05/24","78.3900","1745529.0000","78.8100","79.2000","77.3700"
"2017/05/23","78.5500","1856989.0000","78.2600","78.6100","76.3600"
"2017/05/22","78.0700","2953367.0000","75.7800","78.8300","75.7450"
"2017/05/19","75.5100","2091023.0000","76.0900","76.4950","75.2400"
"2017/05/18","75.5500","3399143.0000","72.1600","75.9800","71.7500"
"2017/05/17","72.5400","2764361.0000","73.7800","74.5900","72.5000"
"2017/05/16","74.8400","3181988.0000","71.7300","74.9200","71.6650"
"2017/05/15","71.5400","4526886.0000","67.2600","72.1280","67.2600"
"2017/05/12","67.8000","1741906.0000","66.8700","67.8200","66.8371"
"2017/05/11","67.0200","1507756.0000","66.5100","67.0700","65.8400"
"2017/05/10","66.7900","1102522.0000","66.3600","66.8850","65.7400"
"2017/05/09","66.1600","1797564.0000","65.8100","66.8900","65.6500"
"2017/05/08","65.6500","1592568.0000","66.8300","67.0500","65.3900"
"2017/05/05","66.9000","1637264.0000","67.2700","67.3400","65.8700"
"2017/05/04","67.0200","4479427.0000","66.8700","69.9800","66.4500"
"2017/05/03","68.0500","2240519.0000","67.9000","68.4400","67.5000"
"2017/05/02","68.3400","1292958.0000","68.5300","68.5300","67.3000"
"2017/05/01","68.6100","1146679.0000","68.2600","68.9500","67.7200"
"2017/04/28","68.0300","2849980.0000","70.3400","70.3500","67.6100"
"2017/04/27","71.1200","1386929.0000","71.3000","71.6500","70.7700"
"2017/04/26","70.9700","1055869.0000","71.3000","71.5507","70.2600"
"2017/04/25","71.3100","1351198.0000","71.4600","71.7700","71.1810"
"2017/04/24","70.9400","815462.0000","71.3200","71.6500","70.8400"
"2017/04/21","70.1600","1248629.0000","70.8900","70.9000","70.1400"
"2017/04/20","71.0300","867765.0000","70.6100","71.3400","70.0000"
"2017/04/19","69.9900","947419.0000","70.1000","71.1900","69.8500"
"2017/04/18","69.5400","1003984.0000","68.8300","69.6200","68.5800"
"2017/04/17","69.0700","939824.0000","68.5200","69.2200","68.5200"
"2017/04/13","68.4800","2031292.0000","68.3800","69.5499","68.1150"
"2017/04/12","68.7600","1373604.0000","70.2300","70.4400","68.6200"
"2017/04/11","70.2000","2243640.0000","69.7600","70.2300","68.3700"
"2017/04/10","70.6400","1885570.0000","71.2200","72.4200","70.6200"
"2017/04/07","71.3300","2904565.0000","69.3600","71.9100","69.3050"
"2017/04/06","69.2900","1260293.0000","68.5300","69.4100","68.2400"
"2017/04/05","68.6000","1760334.0000","68.4200","69.8700","68.4200"
"2017/04/04","68.3200","1155806.0000","67.5800","68.5600","67.1200"
"2017/04/03","68.0500","1484946.0000","68.5600","68.9200","67.0600"
"2017/03/31","68.5600","1060668.0000","69.1600","69.1600","68.5400"
"2017/03/30","69.0800","1595428.0000","68.0100","69.7100","67.8400"
"2017/03/29","67.8500","1078890.0000","68.1200","68.3650","67.4000"
"2017/03/28","68.2500","949506.0000","68.1100","68.8400","67.6975"
"2017/03/27","68.3700","1069754.0000","66.9600","68.4200","66.1700"
"2017/03/24","67.6400","899518.0000","67.3300","68.1300","67.2300"
"2017/03/23","66.8300","945761.0000","66.4500","67.4000","66.1900"
"2017/03/22","66.5300","1377517.0000","65.4500","66.8900","64.7900"
"2017/03/21","65.5300","1983486.0000","67.8000","67.8490","65.3400"
"2017/03/20","67.5800","1039708.0000","67.2000","67.9900","66.5001"
"2017/03/17","67.4200","2264459.0000","68.3400","68.3400","67.3450"
"2017/03/16","68.2200","2005883.0000","68.7100","69.0400","67.1100"
"2017/03/15","68.9500","1615969.0000","68.3400","69.1200","67.4900"
"2017/03/14","67.8500","1298474.0000","67.4500","68.1800","66.8000"
"2017/03/13","67.6800","872663.0000","67.1300","67.7900","67.1050"
"2017/03/10","67.1100","1012456.0000","66.8500","67.6400","66.6100"
"2017/03/09","66.6500","821036.0000","66.2900","67.1200","65.5000"
"2017/03/08","66.4000","1239835.0000","66.6000","67.3700","65.9878"
"2017/03/07","66.8900","1674027.0000","66.2300","67.3700","65.9600"
"2017/03/06","66.4200","1712830.0000","65.8800","66.5900","65.5600"
"2017/03/03","66.2100","921548.0000","66.1900","66.8200","65.7700"
"2017/03/02","66.1100","1202015.0000","68.0100","68.0500","66.0600"
"2017/03/01","67.8500","1352852.0000","66.5000","68.0000","66.2300"
"2017/02/28","66.1000","1317479.0000","67.6100","67.7000","65.9300"
"2017/02/27","67.6200","1292004.0000","66.2800","67.6600","65.6000"
"2017/02/24","66.1900","1574816.0000","66.3700","66.5600","64.1800"
"2017/02/23","67.2000","1315105.0000","68.0200","68.3000","66.3900"
"2017/02/22","67.5500","1151861.0000","67.5600","68.6600","67.2174"
"2017/02/21","67.5700","2758323.0000","67.0300","67.9500","66.8500"
"2017/02/17","67.1200","1688725.0000","66.9000","67.6000","65.8600"
"2017/02/16","67.1500","837657.0000","67.2600","67.6800","66.3700"
"2017/02/15","67.1700","785405.0000","66.4200","67.4100","66.1420"
"2017/02/14","66.4400","996880.0000","66.4900","66.7400","65.8150"
"2017/02/13","66.5300","1085608.0000","66.4700","67.2000","66.1000"
"2017/02/10","66.2700","1003296.0000","66.3200","66.4200","65.5800"
"2017/02/09","66.2800","1305111.0000","66.1300","66.4000","65.5700"
"2017/02/08","66.2000","1745352.0000","64.9300","66.2500","64.5500"
"2017/02/07","64.7500","1271552.0000","64.3600","65.0500","64.1900"
"2017/02/06","64.3600","2005719.0000","63.4900","64.3600","63.3100"
"2017/02/03","63.9600","1559275.0000","63.4600","64.6300","63.3600"
"2017/02/02","63.3500","5475674.0000","61.3400","65.6900","61.1200"
"2017/02/01","64.5500","4059753.0000","65.1500","65.9700","63.3400"
"2017/01/31","64.2100","1943580.0000","63.8400","64.4200","63.2800"
"2017/01/30","64.2900","3150134.0000","63.5200","64.5100","63.0100"
"2017/01/27","63.6500","1134290.0000","63.5700","63.9600","62.8900"
"2017/01/26","63.3400","2107145.0000","63.7000","64.1900","62.8000"
"2017/01/25","64.0400","1840928.0000","63.1300","64.0800","62.5500"
"2017/01/24","62.5000","2434100.0000","62.1500","63.0900","61.9200"
"2017/01/23","61.8500","2224372.0000","60.9200","62.1100","60.9200"
"2017/01/20","61.0200","3420049.0000","60.0400","61.7000","59.5100"
"2017/01/19","58.3100","2182453.0000","59.1900","59.8000","58.1100"
"2017/01/18","59.1700","1567889.0000","57.7000","59.2900","57.6300"
"2017/01/17","57.2600","2067049.0000","58.0300","58.8700","56.9000"
"2017/01/13","58.5700","1598841.0000","56.7800","58.9800","56.6300"
"2017/01/12","56.8400","1622161.0000","56.0600","56.9400","55.3700"
"2017/01/11","56.8000","1107132.0000","56.3500","56.8600","55.5000"
"2017/01/10","56.4000","1972550.0000","54.4300","56.5800","54.4300"
"2017/01/09","54.3700","1252041.0000","53.9100","55.3500","53.9100"
"2017/01/06","53.8600","943023.0000","53.6000","54.4100","53.0900"
"2017/01/05","53.3600","1343366.0000","54.0400","54.5200","52.8100"
"2017/01/04","54.5100","1503674.0000","52.9900","54.5600","52.7400"
"2017/01/03","52.9000","1840364.0000","53.1800","53.9500","52.1200"
"2016/12/30","52.7300","1222143.0000","53.7500","53.8087","52.0500"
"2016/12/29","53.6100","982780.0000","54.4700","54.5662","52.9000"
"2016/12/28","54.7000","1059253.0000","55.5500","55.7500","54.0100"
"2016/12/27","55.5400","745656.0000","55.3800","56.1500","55.2900"
"2016/12/23","55.5300","1073153.0000","55.1000","55.5800","54.8800"
"2016/12/22","55.1000","712247.0000","55.4600","55.8000","54.8600"
"2016/12/21","54.9900","785166.0000","54.8500","55.4500","54.6700"
"2016/12/20","54.7400","958219.0000","55.7000","55.7200","54.0100"
"2016/12/19","55.4500","712647.0000","54.9300","55.5000","54.6900"
"2016/12/16","54.6900","1771012.0000","56.0400","56.3800","54.5700"
"2016/12/15","55.6900","2170234.0000","54.0000","56.0900","53.4500"
"2016/12/14","53.5900","1234264.0000","54.7600","54.9900","53.4200"
"2016/12/13","54.7800","953794.0000","54.9200","55.2600","54.4800"
"2016/12/12","54.7900","1120004.0000","56.4800","56.5500","54.4700"
"2016/12/09","56.4800","1442821.0000","58.4000","59.1200","56.1000"
"2016/12/08","57.8100","3090341.0000","55.0000","58.9200","55.0000"
"2016/12/07","55.1400","1765477.0000","54.0000","55.4700","53.5000"
"2016/12/06","54.0600","1340597.0000","52.7700","54.2500","52.7200"
"2016/12/05","52.4800","1443399.0000","50.9600","52.6300","50.7600"
"2016/12/02","50.5400","1169364.0000","49.9400","50.9600","49.5300"
"2016/12/01","50.0300","1947235.0000","53.4100","53.4850","49.7900"
"2016/11/30","53.4100","1152726.0000","54.4800","54.8000","53.2500"
"2016/11/29","54.2800","834508.0000","54.5500","54.7700","54.0600"
"2016/11/28","54.8600","877409.0000","54.8200","55.6800","54.5700"
"2016/11/25","54.9000","660204.0000","54.5800","55.0300","53.6400"
"2016/11/23","54.6100","931259.0000","55.2100","55.2500","54.4300"
"2016/11/22","55.3000","904450.0000","55.2600","55.6250","54.7100"
"2016/11/21","54.9500","885538.0000","55.3700","55.9000","54.5000"
"2016/11/18","55.2800","1123037.0000","55.4100","55.9259","54.3300"
"2016/11/17","55.5500","1168406.0000","54.5700","55.5900","54.2000"
"2016/11/16","54.4000","1328218.0000","54.4400","54.7020","53.8000"
"2016/11/15","54.3000","1400865.0000","53.0500","54.8100","52.8700"
"2016/11/14","52.7400","1282941.0000","53.3300","53.5400","52.3100"
"2016/11/11","53.5200","2038428.0000","52.9300","54.5800","52.5900"
"2016/11/10","51.5600","2272597.0000","51.7900","53.6000","50.7510"
"2016/11/09","51.7800","2023337.0000","50.0600","51.9300","49.6010"
"2016/11/08","50.9600","2737649.0000","50.2100","51.5900","49.6100"
"2016/11/07","50.4700","4073279.0000","51.4800","51.5000","49.7600"
"2016/11/04","51.0800","10108530.0000","48.3600","51.4600","48.2800"
"2016/11/03","56.7400","3590656.0000","56.0300","57.6800","55.7200"
"2016/11/02","56.0600","1304182.0000","55.7300","56.4800","55.4150"
"2016/11/01","56.0100","1210050.0000","55.6600","56.6500","55.1576"
"2016/10/31","55.6500","993072.0000","54.5500","55.9500","54.4600"
"2016/10/28","54.1800","1124667.0000","55.8000","56.2000","54.1000"
"2016/10/27","55.5900","1448031.0000","57.0800","57.2900","55.2600"
"2016/10/26","56.6500","968336.0000","55.8200","56.8000","55.4200"
"2016/10/25","56.3300","988773.0000","57.1800","57.4300","56.1500"
"2016/10/24","57.2900","1813500.0000","55.3000","57.4900","55.0000"
"2016/10/21","54.7000","830350.0000","54.5400","54.9100","53.8040"
"2016/10/20","54.8800","1135527.0000","54.3700","55.1600","54.2000"
"2016/10/19","54.3500","667229.0000","53.3200","54.3800","52.9900"
"2016/10/18","53.5900","818153.0000","53.1800","54.0600","53.1700"
"2016/10/17","52.6500","632584.0000","52.9300","53.3800","52.6000"
"2016/10/14","53.0000","846548.0000","53.0300","54.2800","52.9100"
"2016/10/13","52.9100","1698405.0000","54.7900","54.9950","52.7100"
"2016/10/12","55.2100","1159025.0000","55.4800","55.6100","54.6300"
"2016/10/11","55.5200","1177677.0000","55.9200","56.0973","54.9500"
"2016/10/10","56.0200","831891.0000","56.6900","57.2280","55.7500"
"2016/10/07","56.6400","1645625.0000","55.5700","56.8700","55.2400"
"2016/10/06","55.3400","1124426.0000","54.7200","55.4400","53.8500"
"2016/10/05","54.5000","1415427.0000","54.5600","55.7000","54.3000"
"2016/10/04","54.2500","1007632.0000","54.3200","54.9400","54.0600"
"2016/10/03","54.1500","1414638.0000","55.4000","56.1400","54.1000"
"2016/09/30","55.7400","2215916.0000","54.1100","56.2100","53.8600"
"2016/09/29","53.6800","2947809.0000","54.3000","54.8300","52.8200"
"2016/09/28","54.6200","846730.0000","54.8900","55.6044","54.1800"
"2016/09/27","54.6000","926700.0000","53.8400","54.7310","53.3000"
"2016/09/26","53.9900","1286130.0000","54.4400","54.6900","53.5500"
"2016/09/23","54.8700","1257409.0000","56.4800","56.6500","54.8400"
"2016/09/22","56.5200","928244.0000","56.3700","56.9700","56.1900"
"2016/09/21","56.0700","1093707.0000","54.9300","56.0900","54.7300"
"2016/09/20","54.7500","1489504.0000","56.4700","56.5400","54.6200"
"2016/09/19","56.3300","1240426.0000","55.7500","56.6400","55.5600"
"2016/09/16","55.7600","3647113.0000","56.6700","56.6700","54.9800"
"2016/09/15","56.5300","2219362.0000","55.3700","56.8600","55.2370"
"2016/09/14","55.1100","2186962.0000","53.8600","55.4200","53.5800"
"2016/09/13","53.9200","1641734.0000","54.0100","54.5700","53.3300"
"2016/09/12","53.7600","2046921.0000","52.0000","53.8000","51.1900"
"2016/09/09","52.4800","3136186.0000","55.0000","55.3100","52.4300"
"2016/09/08","55.4300","2224583.0000","55.7100","56.1000","55.3200"
"2016/09/07","55.9300","1769920.0000","54.9600","56.2600","54.9600"
"2016/09/06","56.0200","2521294.0000","57.8500","57.8500","55.4500"
"2016/09/02","57.6000","966265.0000","57.9500","58.3300","57.1500"
"2016/09/01","57.7500","1582230.0000","57.4600","57.8500","56.3400"
"2016/08/31","57.4300","1626163.0000","57.4600","57.7500","56.7500"
"2016/08/30","57.6900","1359194.0000","57.5000","58.0300","57.2900"
"2016/08/29","57.8700","802359.0000","57.6400","58.1300","57.5300"
"2016/08/26","57.6200","1294248.0000","57.8400","58.5300","56.7000"
"2016/08/25","57.9400","1665740.0000","57.1300","58.3890","57.0200"
"2016/08/24","57.3100","1964031.0000","56.1200","57.9190","56.0800"
"2016/08/23","56.0300","1733971.0000","56.2800","56.6300","55.9400"
"2016/08/22","55.9800","889981.0000","56.0500","56.4500","55.5700"
"2016/08/19","56.2300","1352247.0000","55.0600","56.5210","54.9100"
"2016/08/18","55.2000","1308230.0000","54.7200","55.6700","54.5700"
"2016/08/17","54.5600","1305880.0000","55.0100","55.6400","54.3300"
"2016/08/16","55.2800","1342977.0000","55.4100","55.6200","54.8600"
"2016/08/15","55.7700","2221130.0000","54.5400","56.4500","54.5400"
"2016/08/12","54.5900","1170264.0000","54.5700","54.8700","54.2500"
"2016/08/11","54.4800","1105372.0000","54.4900","54.8700","54.1300"
"2016/08/10","54.1400","1230553.0000","54.8600","54.8800","54.0600"
"2016/08/09","54.4900","1655345.0000","54.3800","55.2000","54.3800"
"2016/08/08","54.3000","2269883.0000","55.0900","55.4414","54.0650"
"2016/08/05","55.0500","2741594.0000","53.7900","55.2700","53.3280"
"2016/08/04","53.4100","4670158.0000","55.4700","55.5000","52.4600"
"2016/08/03","55.1200","7976942.0000","55.5000","56.5100","54.0500"
"2016/08/02","61.4500","3215275.0000","63.3400","63.3400","61.1000"
"2016/08/01","63.4700","1807586.0000","63.5000","64.4800","63.1000"
"2016/07/29","63.2300","2546741.0000","63.0000","63.4400","61.7900"
"2016/07/28","63.1000","1350722.0000","63.0000","64.3800","62.5200"
"2016/07/27","63.0100","2865730.0000","64.2000","64.8000","62.1800"
"2016/07/26","60.3800","2156931.0000","61.1300","61.7500","60.0800"
"2016/07/25","60.6200","1195305.0000","60.7700","61.1300","60.3400"
"2016/07/22","60.5600","2098657.0000","59.4000","61.0000","58.4701"
"2016/07/21","60.1000","1279815.0000","61.2300","61.4200","59.7600"
"2016/07/20","60.8000","1118089.0000","60.7200","61.1700","59.8100"
"2016/07/19","60.4000","760891.0000","60.3100","60.6190","60.1000"
"2016/07/18","60.6600","1332843.0000","59.7900","60.9800","59.5400"
"2016/07/15","59.4200","989435.0000","59.5000","59.6000","58.6800"
"2016/07/14","59.3100","1536318.0000","57.5400","59.4800","57.0600"
"2016/07/13","56.6700","1269496.0000","58.4400","58.4990","56.6500"
"2016/07/12","58.0000","1142635.0000","58.2100","58.6500","57.5800"
"2016/07/11","57.7300","1596292.0000","56.9400","58.6800","57.4100"
"2016/07/08","56.0200","1084547.0000","54.8400","56.2500","54.7000"
"2016/07/07","54.3700","1264955.0000","53.4600","54.9400","53.4500"
"2016/07/06","52.5700","1263098.0000","51.4900","52.6800","50.4500"
"2016/07/05","51.8200","1525498.0000","53.7500","54.0000","50.6300"
"2016/07/01","54.5000","1509887.0000","54.4000","54.7500","52.9400"
"2016/06/30","55.2600","1449991.0000","54.7900","55.2600","53.8400"
"2016/06/29","54.6500","1735461.0000","53.1000","54.8800","52.8775"
"2016/06/28","52.7500","1435489.0000","51.8100","53.3800","51.2600"
"2016/06/27","50.6900","1910420.0000","53.9900","54.0500","50.2500"
"2016/06/24","54.9400","4326918.0000","56.2000","56.9900","54.0900"
"2016/06/23","58.2800","1333914.0000","56.1500","58.3000","56.0000"
"2016/06/22","55.6400","1457489.0000","56.2600","57.0450","55.5600"
"2016/06/21","56.3300","957770.0000","56.3200","56.5800","55.5800"
"2016/06/20","55.9800","1459424.0000","55.5200","56.7500","54.9300"
"2016/06/17","54.5000","1507096.0000","54.7500","54.8300","53.5500"
"2016/06/16","54.8100","1051785.0000","54.2100","54.8600","53.5000"
"2016/06/15","54.9400","1565730.0000","54.7200","55.2600","53.7600"
"2016/06/14","54.4300","1310334.0000","53.5700","54.5500","53.4000"
"2016/06/13","53.6900","1792376.0000","53.5100","54.4600","53.4000"
"2016/06/10","54.0300","2308036.0000","55.4000","55.4000","53.8800"
"2016/06/09","56.0700","1365077.0000","56.0100","56.5000","55.2000"
"2016/06/08","56.0400","1419446.0000","55.5600","56.1400","54.9500"
"2016/06/07","55.4900","1185271.0000","54.9200","55.9000","54.6900"
"2016/06/06","54.8100","1747847.0000","53.8100","55.1100","53.8100"
"2016/06/03","53.6700","2155098.0000","54.0000","54.6700","52.7300"
"2016/06/02","53.4900","1812241.0000","52.0000","53.7400","51.9900"
"2016/06/01","52.1400","1574545.0000","50.6500","52.3400","50.5000"
"2016/05/31","50.9700","1244287.0000","50.7500","51.4300","50.2500"
"2016/05/27","50.5300","1006413.0000","50.3800","50.6700","49.8000"
"2016/05/26","50.5300","786662.0000","50.7300","51.0400","50.2100"
"2016/05/25","50.6500","965312.0000","50.9700","51.4500","50.2400"
"2016/05/24","50.9800","936682.0000","50.7400","51.5300","50.0600"
