"date","close","volume","open","high","low"
"2016/05/23","50.4000","1908774.0000","50.0000","51.5600","50.0000"
"2016/05/20","49.4000","1782648.0000","47.6600","49.4500","47.4000"
"2016/05/19","47.1700","1696540.0000","46.7100","48.0700","46.3700"
"2016/05/18","47.2200","2056242.0000","45.6300","47.6800","45.3500"
"2016/05/17","45.8300","1287545.0000","45.5400","46.7000","45.2700"
"2016/05/16","45.5600","1255018.0000","45.0300","46.4100","45.0000"
"2016/05/13","44.9900","1265426.0000","45.2400","46.3800","44.5200"
"2016/05/12","45.1800","1682764.0000","46.1900","46.5400","44.5200"
"2016/05/11","45.9900","729186.0000","46.4000","46.8800","45.9700"
"2016/05/10","46.6400","1217638.0000","45.8600","46.8800","45.0600"
"2016/05/09","45.6200","914059.0000","46.2700","46.5837","45.4000"
"2016/05/06","46.1100","1751168.0000","46.6500","46.8279","45.0200"
"2016/05/05","46.6600","4692822.0000","47.9000","48.9500","46.5100"
"2016/05/04","44.5100","2375345.0000","44.4800","45.4300","43.7900"
"2016/05/03","45.0400","1433214.0000","44.3200","45.1900","44.3200"
"2016/05/02","44.7100","1196446.0000","45.0700","45.1200","44.0000"
"2016/04/29","45.0300","2132228.0000","45.6700","46.4950","43.9700"
"2016/04/28","45.8300","1382587.0000","46.2300","46.8800","45.6400"
"2016/04/27","46.6200","2316888.0000","44.3000","47.3800","44.3000"
"2016/04/26","46.3000","1082565.0000","45.4200","46.9300","45.1800"
"2016/04/25","45.0500","639471.0000","45.5200","45.7000","44.5200"
"2016/04/22","45.7000","859692.0000","45.2600","46.3500","45.2400"
"2016/04/21","45.3500","1265292.0000","45.8600","46.3300","44.6500"
"2016/04/20","45.9400","1669071.0000","45.0600","46.2800","44.5760"
"2016/04/19","45.2400","2333092.0000","46.9800","47.0000","44.8700"
"2016/04/18","47.1600","1351215.0000","47.3000","47.5200","46.6600"
"2016/04/15","47.7400","1472757.0000","49.2900","49.7900","47.6100"
"2016/04/14","49.6300","885948.0000","49.4100","49.9000","48.8000"
"2016/04/13","50.0400","1265454.0000","48.1000","50.1600","47.8200"
"2016/04/12","47.6800","1195928.0000","47.9600","48.3400","47.1600"
"2016/04/11","47.9900","905883.0000","49.4100","49.4700","47.9500"
"2016/04/08","49.2400","1104244.0000","49.4300","49.8000","48.7800"
"2016/04/07","48.7300","1098037.0000","49.8500","50.4900","48.6400"
"2016/04/06","50.5000","1168395.0000","49.9700","50.5800","48.4350"
"2016/04/05","49.8600","768816.0000","50.0300","50.6200","49.6800"
"2016/04/04","50.6200","763385.0000","50.9300","51.2500","50.3400"
"2016/04/01","50.8200","1231281.0000","50.1500","51.2700","49.5500"
"2016/03/31","50.4100","1028879.0000","51.0100","51.2500","50.3700"
"2016/03/30","51.2300","1268643.0000","51.0000","51.9500","50.7800"
"2016/03/29","50.5800","1032815.0000","48.8000","50.6900","48.2100"
"2016/03/28","49.1000","863899.0000","49.6600","49.6700","48.8500"
"2016/03/24","49.2400","1296019.0000","49.2300","49.4700","48.5800"
"2016/03/23","49.5200","906649.0000","51.7200","51.7800","49.5000"
"2016/03/22","51.7500","1226277.0000","50.3500","51.8500","50.1800"
"2016/03/21","50.6400","756755.0000","50.6500","51.2000","50.0300"
"2016/03/18","50.6900","2730679.0000","49.3900","51.1500","49.1600"
"2016/03/17","49.2000","1352643.0000","48.6900","49.4300","48.2400"
"2016/03/16","48.9900","1593412.0000","48.9300","50.1700","48.1400"
"2016/03/15","49.2700","1238861.0000","49.3600","49.9000","48.1000"
"2016/03/14","48.7300","1614677.0000","48.3100","49.1300","47.5900"
"2016/03/11","48.6400","1059411.0000","48.0700","49.1100","47.5150"
"2016/03/10","47.4000","1359922.0000","48.2000","48.9299","46.6800"
"2016/03/09","48.1800","1432205.0000","47.5400","48.6800","46.2300"
"2016/03/08","47.0900","2326914.0000","48.9100","49.1000","46.8600"
"2016/03/07","49.0600","2236710.0000","49.5000","50.0700","48.3775"
"2016/03/04","49.9000","2496271.0000","49.5600","50.8200","48.5900"
"2016/03/03","49.1100","1876121.0000","47.7300","49.1300","47.2300"
"2016/03/02","47.6500","1825976.0000","46.6600","48.2900","46.6500"
"2016/03/01","47.3600","2361028.0000","45.5200","48.2425","45.5000"
"2016/02/29","45.0800","2248879.0000","43.5000","46.6400","43.4700"
"2016/02/26","43.4600","2503448.0000","43.0800","44.1400","42.7200"
"2016/02/25","42.6700","1444721.0000","42.3100","43.0600","41.4300"
"2016/02/24","42.1700","1484971.0000","40.9800","42.4700","40.5400"
"2016/02/23","41.4900","1425208.0000","41.7300","42.3200","40.9500"
"2016/02/22","41.9600","1992719.0000","42.7900","43.0000","41.2275"
"2016/02/19","41.8500","1922999.0000","40.1200","42.1100","40.1100"
"2016/02/18","40.4100","2317190.0000","41.6000","42.3000","39.9200"
"2016/02/17","41.5900","4120026.0000","41.2300","44.7200","41.0400"
"2016/02/16","40.7800","2704396.0000","38.1200","41.2300","37.5100"
"2016/02/12","37.5500","2090243.0000","35.2000","37.7300","34.8200"
"2016/02/11","34.5300","1564225.0000","34.5400","34.9000","33.3000"
"2016/02/10","35.3600","1315445.0000","35.2800","36.6700","34.6000"
"2016/02/09","35.1400","1702478.0000","35.6500","37.0600","35.0300"
"2016/02/08","36.4200","2460664.0000","36.6100","37.2200","35.4300"
"2016/02/05","37.2500","3651525.0000","36.6000","38.2000","34.9000"
"2016/02/04","38.7800","2774008.0000","37.3900","38.9400","37.0900"
"2016/02/03","37.0600","1301456.0000","37.2400","37.5900","35.5200"
"2016/02/02","37.1500","1371239.0000","39.2500","39.3500","37.0700"
"2016/02/01","39.9700","1758399.0000","39.4500","40.5500","38.3400"
"2016/01/29","39.6000","2477020.0000","37.2600","39.9800","37.1800"
"2016/01/28","36.6700","1878493.0000","37.0900","37.7100","36.1300"
"2016/01/27","37.0200","2320945.0000","39.3100","39.4200","36.8000"
"2016/01/26","39.7600","1497656.0000","40.2000","40.5000","39.0250"
"2016/01/25","39.7600","1363342.0000","40.7700","40.8100","39.4800"
"2016/01/22","41.0600","2804293.0000","38.8100","41.1500","38.2600"
"2016/01/21","37.8400","1363049.0000","37.4500","38.4000","36.6000"
"2016/01/20","37.0500","1884086.0000","35.5400","37.9400","35.3100"
"2016/01/19","36.2900","1987039.0000","37.2100","37.4800","35.7201"
"2016/01/15","36.6000","3559548.0000","37.9200","38.0500","35.1600"
"2016/01/14","39.4200","2223048.0000","40.5600","40.6400","38.9600"
"2016/01/13","40.3900","5784922.0000","40.7400","42.2500","38.9000"
"2016/01/12","44.7800","1318062.0000","44.3700","45.7700","44.0100"
"2016/01/11","44.2200","2159845.0000","44.6600","44.8600","42.8000"
"2016/01/08","44.4900","7724113.0000","43.0500","45.3200","42.4000"
"2016/01/07","45.6400","3551306.0000","44.5000","47.1100","44.1100"
"2016/01/06","44.6200","2644334.0000","46.6600","46.6900","44.1600"
"2016/01/05","47.5300","1609030.0000","50.7600","50.9700","47.3600"
"2016/01/04","50.7200","1544079.0000","49.6800","50.8000","48.7200"
"2015/12/31","50.9000","1539304.0000","51.4100","51.8300","49.4800"
"2015/12/30","51.6600","975414.0000","52.9600","53.2800","51.6000"
"2015/12/29","52.9900","1134506.0000","53.1800","53.7200","51.4000"
"2015/12/28","52.8900","978632.0000","54.0000","54.0899","52.0300"
"2015/12/24","54.2100","482622.0000","54.2900","54.8600","54.1700"
"2015/12/23","54.4100","1065063.0000","52.5900","54.7900","52.2600"
"2015/12/22","52.4100","883523.0000","53.5000","53.7000","51.6300"
"2015/12/21","53.3500","1369651.0000","51.8700","53.4000","50.1400"
"2015/12/18","51.6300","2107774.0000","52.5000","53.2700","51.3200"
"2015/12/17","52.7500","869707.0000","53.4700","54.0900","52.1075"
"2015/12/16","53.2300","2403594.0000","52.2300","53.6100","50.2100"
"2015/12/15","51.6900","1875656.0000","52.4000","53.2300","50.5600"
"2015/12/14","52.4800","1909998.0000","56.0600","56.4900","52.1100"
"2015/12/11","56.1900","1230936.0000","56.6700","57.6500","55.9600"
"2015/12/10","57.5000","1268237.0000","56.2000","57.9700","55.8800"
"2015/12/09","56.1500","1421859.0000","57.0300","57.5200","54.8617"
"2015/12/08","57.2800","914141.0000","57.0000","57.6400","56.0200"
"2015/12/07","57.6300","1130546.0000","59.2800","59.4000","57.4500"
"2015/12/04","59.5400","1233528.0000","58.0500","59.9500","57.7700"
"2015/12/03","58.0900","1523158.0000","59.3000","60.0000","57.8700"
"2015/12/02","58.4800","1216909.0000","58.1000","59.4300","57.8600"
"2015/12/01","58.0400","1988308.0000","58.3100","59.7900","57.2500"
"2015/11/30","58.0700","1433408.0000","57.6500","58.4300","56.8200"
"2015/11/27","57.5100","1870758.0000","57.4300","57.7300","56.5100"
"2015/11/25","57.3400","1740758.0000","55.6500","58.2400","55.6500"
"2015/11/24","55.7500","2246714.0000","54.5500","56.1200","54.0700"
"2015/11/23","54.8500","1871257.0000","54.6500","55.3600","54.0600"
"2015/11/20","54.7800","1817858.0000","55.9400","56.1000","54.5270"
"2015/11/19","55.7700","1744264.0000","56.5500","57.2800","54.6700"
"2015/11/18","56.3400","2797339.0000","55.2000","56.9640","54.2100"
"2015/11/17","54.7400","2730312.0000","52.0000","55.0400","51.9900"
"2015/11/16","51.8400","1972234.0000","50.6700","51.9800","50.5600"
"2015/11/13","51.0000","1667780.0000","50.4800","52.0300","50.2800"
"2015/11/12","50.9700","1964162.0000","51.7400","52.1800","50.0950"
"2015/11/11","52.2000","1123264.0000","52.3300","52.9199","51.5700"
"2015/11/10","52.2900","2671735.0000","52.0000","52.9800","51.3000"
"2015/11/09","54.0900","1768709.0000","55.1700","55.1800","53.0800"
"2015/11/06","55.5500","5234580.0000","50.6000","55.8300","50.5100"
"2015/11/05","45.0800","2513012.0000","46.7900","46.8606","44.3500"
"2015/11/04","46.5700","1717710.0000","45.8600","47.0500","45.2700"
"2015/11/03","45.7100","3059139.0000","44.9400","46.2800","44.6000"
"2015/11/02","45.2700","1222679.0000","44.1300","45.6000","43.9600"
"2015/10/30","43.9300","1311667.0000","44.0700","44.8000","43.6500"
"2015/10/29","43.8100","1570395.0000","43.9000","45.1700","43.4901"
"2015/10/28","45.1700","2344333.0000","47.0000","47.0700","44.5000"
"2015/10/27","45.8900","1688583.0000","46.2500","46.7500","45.2500"
"2015/10/26","46.7600","1924626.0000","50.8900","50.9500","46.4300"
"2015/10/23","51.5000","1303489.0000","50.1100","51.6250","49.0000"
"2015/10/22","49.5500","1457934.0000","49.2500","50.8100","48.8100"
"2015/10/21","48.5000","1378201.0000","48.4800","48.9000","47.8400"
"2015/10/20","48.2000","1179375.0000","47.1800","48.2500","46.6600"
"2015/10/19","46.8500","845421.0000","47.2900","47.7100","46.2900"
"2015/10/16","47.3200","961479.0000","48.4400","48.4400","46.5300"
"2015/10/15","48.3100","1890991.0000","47.0600","48.7900","46.8800"
"2015/10/14","46.5000","2130580.0000","44.4300","46.9700","44.2000"
"2015/10/13","44.1400","1549973.0000","46.0000","46.1980","43.9399"
"2015/10/12","46.4300","1264307.0000","45.8500","46.7300","45.2400"
"2015/10/09","45.6600","1027020.0000","45.0300","46.2750","44.9100"
"2015/10/08","45.2600","1396474.0000","45.2500","45.4300","43.6800"
"2015/10/07","45.5500","1634950.0000","44.7400","45.7300","44.1800"
"2015/10/06","44.2800","1702268.0000","44.8300","45.0400","42.6700"
"2015/10/05","44.7700","1158887.0000","45.3500","45.8600","44.6000"
"2015/10/02","44.9600","1406788.0000","42.8800","44.9800","42.2400"
"2015/10/01","43.6300","2299993.0000","44.4600","44.6300","42.4300"
"2015/09/30","45.0500","1912104.0000","44.2300","45.4700","44.0400"
"2015/09/29","43.5700","1548697.0000","43.0100","44.6700","42.7300"
"2015/09/28","43.2500","3157322.0000","46.5200","46.9700","43.1400"
"2015/09/25","47.6800","1711311.0000","47.5000","49.1500","47.0100"
"2015/09/24","46.7700","1784350.0000","47.6600","47.9600","45.8801"
"2015/09/23","48.0600","1478904.0000","47.9500","49.8100","47.8000"
"2015/09/22","47.3700","2012609.0000","49.2700","49.8200","47.1900"
"2015/09/21","49.9000","1527102.0000","50.9700","51.3500","49.8000"
"2015/09/18","50.7300","3067524.0000","50.7000","51.7300","49.7700"
"2015/09/17","51.3900","1521473.0000","51.4900","52.6600","51.2144"
"2015/09/16","51.7400","1620992.0000","52.6400","53.2800","51.3000"
"2015/09/15","52.7300","1825687.0000","53.8600","54.0800","51.7300"
"2015/09/14","53.4900","1539924.0000","54.1000","54.4970","52.9100"
"2015/09/11","53.5200","1532035.0000","53.7700","54.3800","52.6100"
"2015/09/10","53.9800","2969163.0000","56.9800","57.1600","53.6100"
"2015/09/09","56.5500","2079730.0000","58.5400","59.4500","56.0500"
"2015/09/08","58.1900","1410877.0000","57.0400","58.4000","56.6800"
"2015/09/04","55.7900","1332220.0000","55.2900","56.6400","54.7200"
"2015/09/03","56.5700","2281855.0000","55.0000","58.3600","54.8600"
"2015/09/02","54.8200","1924930.0000","54.7500","55.4399","53.5100"
"2015/09/01","53.4500","2298824.0000","53.8900","55.9400","53.1200"
"2015/08/31","55.5100","2091978.0000","54.7900","56.2800","54.1700"
"2015/08/28","55.7900","1757519.0000","54.3700","55.9200","54.2200"
"2015/08/27","54.7400","2540660.0000","54.1300","55.8900","54.0200"
"2015/08/26","52.7500","2348745.0000","51.6700","52.9700","49.7700"
"2015/08/25","49.8100","2654955.0000","51.7900","52.9720","49.7800"
"2015/08/24","48.5000","3974233.0000","45.5000","51.0700","45.0000"
"2015/08/21","49.9900","3703804.0000","51.8300","51.9900","49.8600"
"2015/08/20","52.3600","2399059.0000","54.6100","55.3550","52.2300"
"2015/08/19","55.5900","1819944.0000","55.9000","56.8500","55.0100"
"2015/08/18","55.9300","1585866.0000","57.6000","57.9400","55.8500"
"2015/08/17","58.2800","1251736.0000","57.7100","58.4300","57.3500"
"2015/08/14","58.2400","2517344.0000","57.5800","58.6800","56.3100"
"2015/08/13","58.3200","3508281.0000","57.2300","59.6800","55.8400"
"2015/08/12","56.9600","3351655.0000","52.7400","57.6000","51.7100"
"2015/08/11","53.8600","2311339.0000","53.5000","54.9100","53.1300"
"2015/08/10","54.5300","2160512.0000","53.1800","55.1000","53.1700"
"2015/08/07","52.2000","1874090.0000","51.5400","53.0700","51.0000"
"2015/08/06","51.8300","3199608.0000","54.7300","54.8300","50.8000"
"2015/08/05","54.8300","4186531.0000","55.1600","56.8300","54.2500"
"2015/08/04","55.0600","5790998.0000","56.6800","58.1400","54.3700"
"2015/08/03","57.5200","3661019.0000","57.5200","58.6100","56.5500"
"2015/07/31","57.9500","4389313.0000","60.6100","60.7900","57.6400"
"2015/07/30","60.4850","10329960.0000","60.6500","62.3480","57.1000"
"2015/07/29","70.4700","2492299.0000","70.3300","70.8500","68.9400"
"2015/07/28","70.7500","1371360.0000","70.5000","71.0840","68.5000"
"2015/07/27","69.9400","1926652.0000","71.4500","71.4500","69.0100"
"2015/07/24","72.2800","1952037.0000","76.5100","77.1699","72.2000"
"2015/07/23","75.2400","1773795.0000","74.7100","77.2200","74.4400"
"2015/07/22","74.1700","3344225.0000","72.5500","74.8800","71.0100"
"2015/07/21","77.4500","1682336.0000","76.2200","77.9500","75.4100"
"2015/07/20","76.7000","2117094.0000","78.5000","79.5800","76.5000"
"2015/07/17","78.8600","1327615.0000","80.1400","80.7900","78.1000"
"2015/07/16","80.2400","1501041.0000","78.0700","80.5200","77.7000"
"2015/07/15","77.8800","1051254.0000","78.6000","79.1000","77.4270"
"2015/07/14","77.9600","1047521.0000","77.1400","78.5200","76.9300"
"2015/07/13","76.6100","1397143.0000","77.1700","78.2100","75.2400"
"2015/07/10","76.1600","2365775.0000","75.2200","76.5000","73.7100"
"2015/07/09","74.6300","2011121.0000","76.3000","77.2700","74.3300"
"2015/07/08","74.6800","3270900.0000","77.4300","77.4500","74.4808"
"2015/07/07","79.9500","3086051.0000","80.2900","80.4300","74.3600"
"2015/07/06","79.9900","2121545.0000","80.3300","81.9350","78.5900"
"2015/07/02","81.3600","1151395.0000","80.7200","81.5500","80.2000"
"2015/07/01","80.3600","1639714.0000","81.2500","82.2500","80.0100"
"2015/06/30","80.2700","1957799.0000","80.0000","81.0000","78.5768"
"2015/06/29","79.0600","2891899.0000","78.7500","81.6900","77.8300"
"2015/06/26","80.4100","20596030.0000","84.8500","84.9999","79.6600"
"2015/06/25","84.9800","1391270.0000","84.7500","85.8600","84.7500"
"2015/06/24","84.5900","1488218.0000","85.1300","85.8800","84.5600"
"2015/06/23","85.3100","2468857.0000","87.9000","87.9600","84.8500"
"2015/06/22","87.8100","2664645.0000","86.2700","88.3500","85.8600"
"2015/06/19","85.2500","2831611.0000","84.8900","86.2800","84.3300"
"2015/06/18","84.6500","2012972.0000","84.6300","85.4600","83.6230"
"2015/06/17","84.5600","1894035.0000","84.8100","85.0700","83.0900"
"2015/06/16","84.7500","2476008.0000","82.2200","84.9900","82.1100"
"2015/06/15","82.1800","2640369.0000","82.5100","82.9900","82.0500"
"2015/06/12","83.5100","2641046.0000","81.9900","83.7000","81.7500"
"2015/06/11","82.0000","28866190.0000","82.4900","83.0000","81.6510"
"2015/06/10","82.5000","6104210.0000","81.3750","82.7400","80.2900"
"2015/06/09","80.0500","2791916.0000","80.5100","81.0000","77.6000"
"2015/06/08","80.2400","2190975.0000","83.4200","83.7690","79.7500"
"2015/06/05","83.7000","1801268.0000","81.0600","83.8500","80.1200"
"2015/06/04","81.3200","1202273.0000","80.6800","82.1000","80.0800"
"2015/06/03","81.5500","2262814.0000","81.3500","81.9070","80.9000"
"2015/06/02","80.8600","1703672.0000","80.5900","80.9600","79.0000"
"2015/06/01","80.9400","2210423.0000","82.5000","83.3632","80.0900"
"2015/05/29","82.1500","2770019.0000","82.8700","84.3300","82.0300"
"2015/05/28","82.3000","2310265.0000","86.2100","86.3300","82.0600"
"2015/05/27","86.4000","2806202.0000","82.9600","86.7500","82.7000"
"2015/05/26","82.4600","2157315.0000","83.4400","83.7300","81.3900"
"2015/05/22","84.0300","3055359.0000","82.0000","84.6426","82.0000"
"2015/05/21","81.2600","1937801.0000","81.1500","81.8500","79.7900"
"2015/05/20","81.1500","1213173.0000","79.8000","81.9900","79.4000"
"2015/05/19","80.1000","1644055.0000","80.7500","81.8900","79.4000"
"2015/05/18","80.3000","2668064.0000","75.7600","80.3900","75.5000"
"2015/05/15","76.5400","1711166.0000","76.7000","77.1400","75.8300"
"2015/05/14","76.9800","1556343.0000","75.1700","77.2150","75.0400"
"2015/05/13","74.9600","804124.0000","75.3500","76.1000","74.3300"
"2015/05/12","74.7500","1381522.0000","74.1300","75.8500","74.0000"
"2015/05/11","74.5600","1697885.0000","75.9900","76.0000","73.8400"
"2015/05/08","76.5600","1991580.0000","76.3800","77.9700","76.2100"
"2015/05/07","75.5600","4719609.0000","77.6300","78.0000","73.2100"
"2015/05/06","69.0600","2027528.0000","67.7000","69.4000","66.5000"
"2015/05/05","67.0700","1532355.0000","68.5100","69.2217","66.0200"
"2015/05/04","68.9900","1621588.0000","69.8500","70.5000","68.6601"
"2015/05/01","69.6000","1708581.0000","66.8000","69.6100","66.6800"
"2015/04/30","65.9100","1631621.0000","68.4700","68.8499","65.8000"
"2015/04/29","68.6500","994085.0000","67.5900","69.0000","66.5100"
"2015/04/28","67.8600","2044230.0000","69.9700","70.3080","65.4420"
"2015/04/27","69.3700","1510053.0000","69.9300","71.6900","68.9000"
"2015/04/24","70.1200","1633536.0000","73.0800","73.1000","69.7003"
"2015/04/23","73.2700","1121600.0000","73.9300","73.9500","71.5500"
"2015/04/22","74.4800","817119.0000","74.2500","74.5400","73.0600"
"2015/04/21","74.0700","1159846.0000","72.5000","74.2600","72.0100"
"2015/04/20","72.0100","1216769.0000","70.4000","72.3500","70.4000"
"2015/04/17","70.0700","1177711.0000","70.7000","71.1100","69.6100"
"2015/04/16","71.4600","1495052.0000","70.8000","71.5000","68.6100"
"2015/04/15","70.9100","1711874.0000","71.0000","72.0000","69.3700"
"2015/04/14","70.5000","2456942.0000","72.3800","73.1700","69.3000"
"2015/04/13","72.6300","1243376.0000","73.7900","75.1200","72.1100"
"2015/04/10","73.5800","1315332.0000","75.6100","75.9300","72.7601"
"2015/04/09","74.6300","1384635.0000","72.7100","74.9000","71.2200"
"2015/04/08","72.8400","2107102.0000","73.8000","75.2000","72.5100"
"2015/04/07","73.2300","2251792.0000","77.0800","77.6900","72.7300"
"2015/04/06","76.5100","1613263.0000","76.8800","77.1500","75.2000"
"2015/04/02","77.7900","1603034.0000","79.2000","79.2000","76.6700"
"2015/04/01","78.8000","1428850.0000","78.5300","79.3000","77.8100"
"2015/03/31","79.7000","2006881.0000","80.9300","81.0000","78.5503"
"2015/03/30","81.4000","1819016.0000","80.2200","81.4000","79.7100"
"2015/03/27","79.2800","2633750.0000","77.6300","80.6900","77.5100"
"2015/03/26","77.1900","3005851.0000","73.5000","77.7500","72.1000"
"2015/03/25","77.1300","3727019.0000","83.5500","83.7900","75.5200"
"2015/03/24","83.2100","1784509.0000","84.6000","85.6275","82.6600"
"2015/03/23","84.0900","2000729.0000","81.1500","84.1900","81.0700"
"2015/03/20","80.8000","4739722.0000","81.4400","81.4999","79.6950"
"2015/03/19","80.3800","1879115.0000","81.5200","82.2700","79.2100"
"2015/03/18","79.9600","2270958.0000","77.8600","80.8000","77.6900"
"2015/03/17","77.7100","1824736.0000","76.1600","78.1200","75.9000"
"2015/03/16","76.3300","1820852.0000","74.2100","76.7500","74.0000"
"2015/03/13","72.5700","761733.0000","73.3500","73.9900","71.8000"
"2015/03/12","73.4200","794738.0000","73.3400","74.3500","72.9200"
"2015/03/11","72.9500","1039662.0000","72.6700","73.6000","72.0500"
"2015/03/10","72.1500","1364858.0000","74.1300","74.3100","71.7400"
"2015/03/09","74.8300","1076585.0000","73.2400","75.4500","73.1300"
"2015/03/06","72.9800","988083.0000","73.4100","74.5000","72.7500"
"2015/03/05","74.5100","1621943.0000","72.2000","75.1600","72.0200"
"2015/03/04","72.0200","1397547.0000","70.2300","73.2500","70.1100"
"2015/03/03","70.8400","1509044.0000","69.3600","70.9600","68.3500"
"2015/03/02","69.3500","1127302.0000","69.3900","70.8000","68.8000"
"2015/02/27","69.4000","1400857.0000","70.7500","71.4280","69.2000"
"2015/02/26","71.5300","2115977.0000","68.0000","71.7200","67.8900"
"2015/02/25","67.2100","964693.0000","68.9500","69.2800","66.6000"
"2015/02/24","69.3400","1700103.0000","65.3600","69.3500","65.2000"
"2015/02/23","65.0500","889737.0000","65.1600","65.8800","64.3000"
"2015/02/20","65.1700","1463313.0000","65.5700","65.7700","64.0400"
"2015/02/19","65.3000","1224992.0000","67.0000","68.1700","65.2500"
"2015/02/18","67.5400","1056608.0000","69.1500","70.0000","67.3100"
"2015/02/17","69.4400","973963.0000","70.0000","70.0000","68.0600"
"2015/02/13","70.0300","1870478.0000","66.3500","70.2700","65.6301"
"2015/02/12","66.2000","1159026.0000","65.6300","66.3300","65.0000"
"2015/02/11","64.7500","1096587.0000","64.9300","65.6500","63.1700"
"2015/02/10","65.0200","1306622.0000","63.8700","65.1200","63.6700"
"2015/02/09","63.7400","1563602.0000","65.2000","65.8245","63.3500"
"2015/02/06","65.8900","1302131.0000","67.5000","68.5000","65.5300"
"2015/02/05","67.3900","1322758.0000","67.6600","68.7300","66.5000"
"2015/02/04","68.3300","1499558.0000","67.5300","69.3999","66.7600"
"2015/02/03","68.5200","2551734.0000","68.7400","70.0000","67.0500"
"2015/02/02","68.7200","3347928.0000","73.0800","74.0000","66.8800"
"2015/01/30","73.8700","1623369.0000","74.6400","75.2600","73.3100"
"2015/01/29","75.7600","2636406.0000","72.7000","75.8800","72.2000"
"2015/01/28","75.5000","3058427.0000","75.0000","78.0500","74.2200"
"2015/01/27","73.7500","1244479.0000","73.0000","73.8800","71.5000"
"2015/01/26","73.1500","1571806.0000","72.4000","74.0000","72.3000"
"2015/01/23","73.3700","1677595.0000","70.7200","74.3400","70.5700"
"2015/01/22","70.6100","1332428.0000","69.5400","70.6800","67.0300"
"2015/01/21","68.8400","1451616.0000","67.6100","70.8000","67.5700"
"2015/01/20","67.9600","1096205.0000","65.7500","68.2000","65.2300"
"2015/01/16","65.8100","1392883.0000","64.0200","66.4200","63.8100"
"2015/01/15","64.3900","1246849.0000","64.2300","64.9400","63.6000"
"2015/01/14","64.5900","980702.0000","64.6500","65.4500","63.1100"
"2015/01/13","65.0200","1230742.0000","65.7400","67.5900","63.6100"
"2015/01/12","65.5200","1259221.0000","67.3900","67.9900","64.8000"
"2015/01/09","67.1100","934190.0000","68.4500","68.4500","66.6100"
"2015/01/08","67.6900","2514565.0000","67.9500","69.6900","67.1300"
"2015/01/07","66.6500","2121849.0000","65.0100","66.7600","63.5100"
"2015/01/06","64.6700","3749890.0000","67.9300","67.9899","63.0200"
"2015/01/05","67.6300","4534736.0000","71.2300","71.3000","67.0600"
"2015/01/02","70.4000","4218692.0000","69.0000","71.9995","68.0100"
